"poi_id","kategorie","quartier","strasse","baumgattunglat","baumartlat","baumnamelat","baumnamedeu","baumnummer","status","baumtyp","baumtyptext","kronendurchmesser","pflanzjahr","genauigkeit","objectid","geometry"
"WO-2534","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","palmatum","Acer palmatum","Fächer-Ahorn","WO-2534","Grünanlage","0","nicht zugeordnet","4","1985","Bildschirmeingabe","53334","POINT (2681983 1244389.2)"
"WO-2541","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2541","Grünanlage","0","nicht zugeordnet","5","1960","Bildschirmeingabe","53335","POINT (2681924.2 1244358.1)"
"WO-2543","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2543","Grünanlage","0","nicht zugeordnet","6","1960","Bildschirmeingabe","53336","POINT (2681930.5 1244352.9)"
"WO-2544","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Cornus","kousa","Cornus kousa","Japanischer Blumen-Hartriegel","WO-2544","Grünanlage","0","nicht zugeordnet","4","1990","Bildschirmeingabe","53337","POINT (2681934 1244361.2)"
"WO-2554","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Cornus","kousa","Cornus kousa","Japanischer Blumen-Hartriegel","WO-2554","Grünanlage","0","nicht zugeordnet","5","1980","Bildschirmeingabe","53338","POINT (2681972 1244360.8)"
"WO-2556","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","palmatum","Acer palmatum","Fächer-Ahorn","WO-2556","Grünanlage","0","nicht zugeordnet","5","1970","Bildschirmeingabe","53339","POINT (2681982.5 1244335.4)"
"WO-2557","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","palmatum","Acer palmatum","Fächer-Ahorn","WO-2557","Grünanlage","0","nicht zugeordnet","6","1970","Bildschirmeingabe","53340","POINT (2681976 1244331.9)"
"WO-2559","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Chamaecyparis","obtusa","Chamaecyparis obtusa 'Drath'","Hinoki-Scheinzypresse","WO-2559","Grünanlage","0","nicht zugeordnet","5","1970","Bildschirmeingabe","53341","POINT (2681998.2 1244329.1)"
"WO-2560","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Chamaecyparis","obtusa","Chamaecyparis obtusa 'Drath'","Hinoki-Scheinzypresse","WO-2560","Grünanlage","0","nicht zugeordnet","5","1970","Bildschirmeingabe","53342","POINT (2682002.8 1244325.2)"
"WO-2561","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Chamaecyparis","obtusa","Chamaecyparis obtusa 'Drath'","Hinoki-Scheinzypresse","WO-2561","Grünanlage","0","nicht zugeordnet","5","1970","Bildschirmeingabe","53343","POINT (2682014.2 1244335.9)"
"WO-2562","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Mespilus","germanica","Mespilus germanica","Mispel","WO-2562","Grünanlage","0","nicht zugeordnet","4","2008","Bildschirmeingabe","53344","POINT (2681991 1244315.8)"
"WO-2563","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","palmatum","Acer palmatum","Fächer-Ahorn","WO-2563","Grünanlage","0","nicht zugeordnet","6","1960","Bildschirmeingabe","53345","POINT (2682018 1244303.4)"
"WO-2564","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","palmatum","Acer palmatum","Fächer-Ahorn","WO-2564","Grünanlage","0","nicht zugeordnet","6","1970","Bildschirmeingabe","53346","POINT (2682013.2 1244293.8)"
"WO-2571","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2571","Grünanlage","0","nicht zugeordnet","7","1960","Bildschirmeingabe","53347","POINT (2681984.2 1244305.4)"
"WO-2575","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2575","Grünanlage","0","nicht zugeordnet","7","1960","Bildschirmeingabe","53348","POINT (2681976 1244311.8)"
"WO-2576","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2576","Grünanlage","0","nicht zugeordnet","7","1960","Bildschirmeingabe","53349","POINT (2681969.8 1244318.2)"
"WO-2577","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2577","Grünanlage","0","nicht zugeordnet","7","1960","Bildschirmeingabe","53350","POINT (2681966 1244322.4)"
"WO-2578","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2578","Grünanlage","0","nicht zugeordnet","7","1960","Bildschirmeingabe","53351","POINT (2681960.5 1244327.5)"
"WO-2585","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Fagus","sylvatica","Fagus sylvatica","Rotbuche","WO-2585","Grünanlage","0","nicht zugeordnet","20","1940","Bildschirmeingabe","53352","POINT (2682020 1244413.8)"
"WO-2641","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2641","Grünanlage","0","nicht zugeordnet","6","1960","Bildschirmeingabe","53357","POINT (2682015.2 1244422.4)"
"WO-3307","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-3307","Grünanlage","0","nicht zugeordnet","7","1960","Bildschirmeingabe","53359","POINT (2681855.2 1244399.1)"
"WO-3308","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","campestre","Acer campestre","Feld-Ahorn, Hecken-Ahorn","WO-3308","Grünanlage","0","nicht zugeordnet","8","1980","Bildschirmeingabe","53360","POINT (2681849.8 1244354.1)"
"WO-3310","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Betula","pendula","Betula pendula","Sand-Birke, Weiss-Birke","WO-3310","Grünanlage","4","Höhe:10-20m, Breite:<10m","13","1960","Bildschirmeingabe","53361","POINT (2681838.5 1244375.6)"
"WO-3311","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","campestre","Acer campestre","Feld-Ahorn, Hecken-Ahorn","WO-3311","Grünanlage","0","nicht zugeordnet","9","1975","Bildschirmeingabe","53362","POINT (2681833.8 1244365)"
"WO-3312","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","pseudoplatanus","Acer pseudoplatanus","Berg-Ahorn, Wald-Ahorn","WO-3312","Grünanlage","0","nicht zugeordnet","12","1975","Bildschirmeingabe","53363","POINT (2681838 1244362.8)"
"WO-3324","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","japonicum","Acer japonicum 'Aconitifolium'","Eisenhutblättriger Ahorn","WO-3324","Grünanlage","0","nicht zugeordnet","7","1990","Bildschirmeingabe","53364","POINT (2681941 1244319.8)"
"WO-2400","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","campestre","Acer campestre","Feld-Ahorn, Hecken-Ahorn","WO-2400","Grünanlage","0","nicht zugeordnet","11","1980","Bildschirmeingabe","53377","POINT (2682011.5 1244332.4)"
"WO-2128","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Parrotia","persica","Parrotia persica","Parrotie, Eisenholzbaum","WO-2128","Grünanlage","0","nicht zugeordnet","2","2005","Bildschirmeingabe","53729","POINT (2681837.2 1244423.5)"
"WO-2129","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Parrotia","persica","Parrotia persica","Parrotie, Eisenholzbaum","WO-2129","Grünanlage","0","nicht zugeordnet","4","2005","Bildschirmeingabe","53730","POINT (2681843.8 1244399.5)"
"WO-2553","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Chamaecyparis","lawsoniana","Chamaecyparis lawsoniana","Lawsons Scheinzypresse","WO-2553","Grünanlage","0","nicht zugeordnet","6","1985","Bildschirmeingabe","53732","POINT (2681952.2 1244342)"
"WO-2280","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Chamaecyparis","lawsoniana","Chamaecyparis lawsoniana","Lawsons Scheinzypresse","WO-2280","Grünanlage","0","nicht zugeordnet","8","1995","Bildschirmeingabe","53733","POINT (2681846.8 1244382.1)"
"WO-2301","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2301","Grünanlage","0","nicht zugeordnet","8","1985","Bildschirmeingabe","53734","POINT (2681887.5 1244326)"
"WO-2257","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Picea","abies","Picea abies","Rottanne, Fichte","WO-2257","Grünanlage","0","nicht zugeordnet","14","1960","Bildschirmeingabe","53735","POINT (2681870.5 1244369)"
"WO-2003","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Fagus","sylvatica","Fagus sylvatica","Rotbuche","WO-2003","Grünanlage","0","nicht zugeordnet","24","1930","Bildschirmeingabe","55406","POINT (2681945.8 1244333.8)"
"WO-2259","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2259","Grünanlage","0","nicht zugeordnet","7","1960","Bildschirmeingabe","56102","POINT (2681877 1244364.2)"
"WO-2582","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2582","Grünanlage","0","nicht zugeordnet","5","1970","Bildschirmeingabe","56103","POINT (2681952.5 1244331.9)"
"WO-2581","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2581","Grünanlage","0","nicht zugeordnet","5","1970","Bildschirmeingabe","56104","POINT (2681948.8 1244334.1)"
"WO-2580","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2580","Grünanlage","0","nicht zugeordnet","5","1970","Bildschirmeingabe","56105","POINT (2681948.5 1244337.6)"
"WO-2574","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Chamaecyparis","lawsoniana","Chamaecyparis lawsoniana 'Ellwoodii'","Lawsons Scheinzypresse","WO-2574","Grünanlage","0","nicht zugeordnet","2","1970","Bildschirmeingabe","56106","POINT (2682008.8 1244278.8)"
"WO-3030","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","x Sycoparrotia","semidecidua","x Sycoparrotia semidecidua","Sycoparrotie / Gattungshybride (Parrotia x Sycopsis)","WO-3030","Grünanlage","0","nicht zugeordnet","4","2008","Bildschirmeingabe","56136","POINT (2681894.8 1244410.2)"
"WO-2296","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2296","Grünanlage","0","nicht zugeordnet","7","1960","Bildschirmeingabe","56137","POINT (2681851.8 1244354.8)"
"WO-2530","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2530","Grünanlage","0","nicht zugeordnet","5","1965","Bildschirmeingabe","56138","POINT (2682009.8 1244391.2)"
"WO-2528","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2528","Grünanlage","0","nicht zugeordnet","6","1965","Bildschirmeingabe","56139","POINT (2682011 1244389.1)"
"WO-2451","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Fagus","sylvatica","Fagus sylvatica","Rotbuche","WO-2451","Grünanlage","0","nicht zugeordnet","22","1930","Bildschirmeingabe","56220","POINT (2681936.8 1244327.4)"
"WO-2320","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2320","Grünanlage","0","nicht zugeordnet","7","1960","Bildschirmeingabe","56221","POINT (2681945.2 1244290.6)"
"WO-2572","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Chamaecyparis","lawsoniana","Chamaecyparis lawsoniana 'Ellwoodii'","Lawsons Scheinzypresse","WO-2572","Grünanlage","0","nicht zugeordnet","2","1970","Bildschirmeingabe","56222","POINT (2681989 1244302.8)"
"WO-2278","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2278","Grünanlage","0","nicht zugeordnet","10","1960","Bildschirmeingabe","56223","POINT (2681859.5 1244381)"
"WO-2273","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2273","Grünanlage","0","nicht zugeordnet","7","1960","Bildschirmeingabe","56224","POINT (2681872 1244397.6)"
"WO-2247","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Chamaecyparis","lawsoniana","Chamaecyparis lawsoniana","Lawsons Scheinzypresse","WO-2247","Grünanlage","0","nicht zugeordnet","3","1994","Bildschirmeingabe","56225","POINT (2681875.2 1244400.2)"
"WO-3031","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Sycopsis","sinensis","Sycopsis sinensis","Scheinfeige","WO-3031","Grünanlage","0","nicht zugeordnet","3","2006","Bildschirmeingabe","56226","POINT (2681899 1244397.4)"
"WO-2545","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Pinus","heldreichii","Pinus heldreichii","Schlangenhaut-Kiefer, Bosnische Kiefer","WO-2545","Grünanlage","0","nicht zugeordnet","3","1980","Bildschirmeingabe","56227","POINT (2681918.2 1244375.4)"
"WO-2240","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","campestre","Acer campestre","Feld-Ahorn, Hecken-Ahorn","WO-2240","Grünanlage","0","nicht zugeordnet","10","1975","Bildschirmeingabe","56451","POINT (2681931 1244401)"
"WO-2243","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","campestre","Acer campestre","Feld-Ahorn, Hecken-Ahorn","WO-2243","Grünanlage","0","nicht zugeordnet","8","1985","Bildschirmeingabe","56452","POINT (2681934.8 1244397)"
"WO-2241","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","campestre","Acer campestre","Feld-Ahorn, Hecken-Ahorn","WO-2241","Grünanlage","0","nicht zugeordnet","8","1985","Bildschirmeingabe","56453","POINT (2681936.2 1244406.8)"
"WO-2242","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","campestre","Acer campestre","Feld-Ahorn, Hecken-Ahorn","WO-2242","Grünanlage","0","nicht zugeordnet","6","1990","Bildschirmeingabe","56454","POINT (2681940.5 1244402.5)"
"WO-2239","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","WO-2239","Grünanlage","4","Höhe:10-20m, Breite:<10m","10","1985","Bildschirmeingabe","56455","POINT (2681918.5 1244390.5)"
"WO-2238","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","WO-2238","Grünanlage","4","Höhe:10-20m, Breite:<10m","8","1985","Bildschirmeingabe","56456","POINT (2681912.8 1244386.4)"
"WO-2547","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","campestre","Acer campestre","Feld-Ahorn, Hecken-Ahorn","WO-2547","Grünanlage","0","nicht zugeordnet","9","1980","Bildschirmeingabe","56457","POINT (2681976 1244367.9)"
"WO-2548","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","campestre","Acer campestre","Feld-Ahorn, Hecken-Ahorn","WO-2548","Grünanlage","0","nicht zugeordnet","7","1980","Bildschirmeingabe","56458","POINT (2681966.8 1244366)"
"WO-2550","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","campestre","Acer campestre","Feld-Ahorn, Hecken-Ahorn","WO-2550","Grünanlage","0","nicht zugeordnet","9","1980","Bildschirmeingabe","56459","POINT (2681970.8 1244362)"
"WO-2555","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","WO-2555","Grünanlage","4","Höhe:10-20m, Breite:<10m","12","1950","Bildschirmeingabe","56460","POINT (2681993 1244341)"
"WO-2401","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","campestre","Acer campestre","Feld-Ahorn, Hecken-Ahorn","WO-2401","Grünanlage","0","nicht zugeordnet","10","1980","Bildschirmeingabe","56461","POINT (2682007 1244337.2)"
"WO-2402","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","campestre","Acer campestre","Feld-Ahorn, Hecken-Ahorn","WO-2402","Grünanlage","0","nicht zugeordnet","10","1980","Bildschirmeingabe","56462","POINT (2682000.8 1244332.1)"
"WO-3032","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Picea","abies","Picea abies 'Maxwellii'","Rottanne, Fichte","WO-3032","Grünanlage","0","nicht zugeordnet","3","2000","Bildschirmeingabe","56856","POINT (2682021.8 1244390.5)"
"WO-2640","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","WO-2640","Grünanlage","0","nicht zugeordnet","7","1960","Bildschirmeingabe","56857","POINT (2682009.5 1244418.6)"
"WO-3327","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","WO-3327","Grünanlage","4","Höhe:10-20m, Breite:<10m","2","2012","Eingemessen","56936","POINT (2682011 1244266.6)"
"WO-8593","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Alnus","glutinosa","Alnus glutinosa","Schwarz-Erle, Rot-Erle","WO-8593","Grünanlage","4","Höhe:10-20m, Breite:<10m","2","2022","Bildschirmeingabe","57287","POINT (2681979.2 1244421.9)"
"WO-8594","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Alnus","glutinosa","Alnus glutinosa","Schwarz-Erle, Rot-Erle","WO-8594","Grünanlage","4","Höhe:10-20m, Breite:<10m","2","2022","Bildschirmeingabe","57288","POINT (2681993.5 1244408.8)"
"WO-8595","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Alnus","glutinosa","Alnus glutinosa","Schwarz-Erle, Rot-Erle","WO-8595","Grünanlage","4","Höhe:10-20m, Breite:<10m","2","2022","Bildschirmeingabe","57289","POINT (2681994.2 1244408.4)"
"WO-8596","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Alnus","glutinosa","Alnus glutinosa","Schwarz-Erle, Rot-Erle","WO-8596","Grünanlage","4","Höhe:10-20m, Breite:<10m","2","2022","Bildschirmeingabe","57290","POINT (2681996.2 1244406.2)"
"WO-8597","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Alnus","glutinosa","Alnus glutinosa","Schwarz-Erle, Rot-Erle","WO-8597","Grünanlage","4","Höhe:10-20m, Breite:<10m","2","2022","Bildschirmeingabe","57291","POINT (2681996.2 1244405.8)"
"WO-8598","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Pterocarya","rhoifolia","Pterocarya rhoifolia","Japanische Flügelnuss","WO-8598","Grünanlage","0","nicht zugeordnet","2","2022","Bildschirmeingabe","57292","POINT (2682010 1244404.6)"
"WO-8599","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Alnus","glutinosa","Alnus glutinosa","Schwarz-Erle, Rot-Erle","WO-8599","Grünanlage","4","Höhe:10-20m, Breite:<10m","2","2022","Bildschirmeingabe","57293","POINT (2682024 1244375)"
"WO-8600","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Alnus","glutinosa","Alnus glutinosa","Schwarz-Erle, Rot-Erle","WO-8600","Grünanlage","4","Höhe:10-20m, Breite:<10m","2","2022","Bildschirmeingabe","57294","POINT (2682023.5 1244376.2)"
"WO-8601","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Alnus","glutinosa","Alnus glutinosa","Schwarz-Erle, Rot-Erle","WO-8601","Grünanlage","4","Höhe:10-20m, Breite:<10m","2","2022","Bildschirmeingabe","57295","POINT (2682025.2 1244374.1)"
"WO-8602","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Alnus","incana","Alnus incana","Grau-Erle, Weiss-Erle","WO-8602","Grünanlage","0","nicht zugeordnet","2","2022","Bildschirmeingabe","57296","POINT (2682024 1244373.2)"
"WO-8603","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Alnus","incana","Alnus incana","Grau-Erle, Weiss-Erle","WO-8603","Grünanlage","0","nicht zugeordnet","2","2022","Bildschirmeingabe","57297","POINT (2682021.8 1244374.8)"
"WO-3329","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","WO-3329","Grünanlage","4","Höhe:10-20m, Breite:<10m","2","2012","Eingemessen","58166","POINT (2682013.2 1244267.2)"
"WO-2449","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","palmatum","Acer palmatum","Fächer-Ahorn","WO-2449","Grünanlage","0","nicht zugeordnet","11","1970","Bildschirmeingabe","58168","POINT (2681940 1244311.9)"
"WO-3323","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Fagus","sylvatica","Fagus sylvatica","Rotbuche","WO-3323","Grünanlage","0","nicht zugeordnet","13","1980","Bildschirmeingabe","58169","POINT (2681935.8 1244341.6)"
"WO-2251","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","WO-2251","Grünanlage","4","Höhe:10-20m, Breite:<10m","17","1940","Bildschirmeingabe","58170","POINT (2681901 1244365.6)"
"WO-2249","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Fagus","sylvatica","Fagus sylvatica","Rotbuche","WO-2249","Grünanlage","0","nicht zugeordnet","20","1900","Bildschirmeingabe","58171","POINT (2681896.8 1244371.5)"
"WO-2126","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Tilia","cordata","Tilia cordata","Winter-Linde","WO-2126","Grünanlage","0","nicht zugeordnet","14","1960","Bildschirmeingabe","58172","POINT (2681862 1244419.4)"
"WO-2403","Parkbaum","Wollishofen","FH Manegg, Thujastr. 60","Acer","campestre","Acer campestre","Feld-Ahorn, Hecken-Ahorn","WO-2403","Grünanlage","0","nicht zugeordnet","10","1980","Bildschirmeingabe","58174","POINT (2682005.8 1244327.2)"
