Lon,Lat,Altitude
0.583468395461912,-38.5595182955072,-5017.4
0.583468395461912,-38.1426586382585,-5046.28
0.583468395461912,-37.7257989810097,-5043.52
0.583468395461912,-37.308939323761,-5036.16
0.583468395461912,-36.8920796665123,-5029.08
0.583468395461912,-36.4752200092635,-5043.2
0.583468395461912,-36.0583603520148,-4974.28
0.583468395461912,-35.6415006947661,-4859.72
0.583468395461912,-35.2246410375174,-4791.88
0.583468395461912,-34.8077813802686,-4753.36
0.583468395461912,-34.3909217230199,-4725.96
0.583468395461912,-33.9740620657712,-4703.08
0.583468395461912,-33.5572024085225,-4671.16
0.583468395461912,-33.1403427512737,-4589.72
0.583468395461912,-32.723483094025,-4462.28
0.583468395461912,-32.3066234367763,-4466.12
0.583468395461912,-31.8897637795276,-4341.28
0.583468395461912,-31.4729041222788,-4306.24
0.583468395461912,-31.0560444650301,-4111.4
0.583468395461912,-30.6391848077814,-2595
0.583468395461912,-30.2223251505327,-2771
0.583468395461912,-29.8054654932839,-3763.16
0.583468395461912,-29.3886058360352,-4327.64
0.583468395461912,-28.9717461787865,-4448.08
0.583468395461912,-28.5548865215377,-4579.36
0.583468395461912,-28.138026864289,-4630.56
0.583468395461912,-27.7211672070403,-4701.04
0.583468395461912,-27.3043075497916,-4877.36
0.583468395461912,-26.8874478925428,-4930.72
0.583468395461912,-26.4705882352941,-5023.12
0.583468395461912,-26.0537285780454,-5139
0.583468395461912,-25.6368689207967,-5104.88
0.583468395461912,-25.2200092635479,-5154.4
0.583468395461912,-24.8031496062992,-5150.2
0.583468395461912,-24.3862899490505,-5065.52
0.583468395461912,-23.9694302918018,-5096.48
0.583468395461912,-23.552570634553,-5351.2
0.583468395461912,-23.1357109773043,-5223.12
0.583468395461912,-22.7188513200556,-5398.16
0.583468395461912,-22.3019916628069,-5439.72
0.583468395461912,-21.8851320055581,-5387.04
0.583468395461912,-21.4682723483094,-5345.04
0.583468395461912,-21.0514126910607,-5326.52
0.583468395461912,-20.634553033812,-5372.28
0.583468395461912,-20.2176933765632,-5390.68
0.583468395461912,-19.8008337193145,-5307.68
0.583468395461912,-19.3839740620658,-5121.24
0.583468395461912,-18.967114404817,-5229.96
0.583468395461912,-18.5502547475683,-5146.4
0.583468395461912,-18.1333950903196,-5599.2
0.583468395461912,-17.7165354330709,-5566.6
0.583468395461912,-17.2996757758221,-5540.28
0.583468395461912,-16.8828161185734,-5529.16
0.583468395461912,-16.4659564613247,-5461.52
0.583468395461912,-16.049096804076,-5520.96
0.583468395461912,-15.6322371468272,-5512.12
0.583468395461912,-15.2153774895785,-5506.24
0.583468395461912,-14.7985178323298,-5269.52
0.583468395461912,-14.3816581750811,-5334.8
0.583468395461912,-13.9647985178323,-5354.16
0.583468395461912,-13.5479388605836,-5561.36
0.583468395461912,-13.1310792033349,-5529.24
0.583468395461912,-12.7142195460862,-5421.28
0.583468395461912,-12.2973598888374,-5419.2
0.583468395461912,-11.8805002315887,-5582.68
0.583468395461912,-11.46364057434,-5610.84
0.583468395461912,-11.0467809170912,-5597.52
0.583468395461912,-10.6299212598425,-5624.56
0.583468395461912,-10.2130616025938,-5527.72
0.583468395461912,-9.79620194534506,-5590.44
0.583468395461912,-9.37934228809634,-5659.96
0.583468395461912,-8.96248263084762,-5600.32
0.583468395461912,-8.54562297359888,-4889.8
0.583468395461912,-8.12876331635016,-4602.2
0.583468395461912,-7.71190365910144,-4965.64
0.583468395461912,-7.29504400185272,-5065.88
0.583468395461912,-6.87818434460398,-4864.04
0.583468395461912,-6.46132468735526,-3950.04
0.583468395461912,-6.04446503010654,-4124.16
0.583468395461912,-5.6276053728578,-4801.84
0.583468395461912,-5.21074571560908,-4692.44
0.583468395461912,-4.79388605836036,-4709.64
0.583468395461912,-4.37702640111162,-4701.36
0.583468395461912,-3.9601667438629,-4564.52
